incrad,minsep,crowder_potential,phi_slot,phi_membrane,totflux_A_1000
2.19,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.0,0.992292728,0.744219546,1.29e-05
2.19,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.19,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.19,0.992292728,0.744219546,1.29e-05
2.19,3.92,0.19,0.992292728,0.744219546,1.28e-05
2.19,3.92,0.19,0.992292728,0.744219546,1.27e-05
2.19,3.92,0.19,0.992292728,0.744219546,1.27e-05
2.19,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.75,1.24,-0.12,0.699229602,0.524422201,-4.3e-05
2.75,1.24,-0.12,0.699229602,0.524422201,-4.84e-05
2.75,1.24,-0.12,0.699229602,0.524422201,0.000139436
2.75,1.24,-0.12,0.699229602,0.524422201,4.7e-05
2.75,1.24,-0.12,0.699229602,0.524422201,-0.000104661
2.19,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.19,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.19,3.39,-0.06,0.992292728,0.744219546,1.24e-05
2.19,3.39,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.39,-0.06,0.992292728,0.744219546,1.29e-05
2.19,3.39,-0.06,0.992292728,0.744219546,1.28e-05
2.19,3.39,-0.06,0.992292728,0.744219546,1.29e-05
2.75,0.7,0.12,0.699229602,0.524422201,2.45e-05
2.75,0.7,0.12,0.699229602,0.524422201,4.06e-05
2.75,0.7,0.12,0.699229602,0.524422201,-5.57e-05
2.75,0.7,0.12,0.699229602,0.524422201,-0.000256899
2.75,0.7,0.12,0.699229602,0.524422201,-7.65e-05
2.75,0.7,0.0,0.699229602,0.524422201,-5.51e-05
2.75,0.7,0.0,0.699229602,0.524422201,-7.53e-05
2.75,0.7,0.0,0.699229602,0.524422201,5.41e-05
2.75,0.7,0.0,0.699229602,0.524422201,-8.17e-05
2.75,0.7,0.0,0.699229602,0.524422201,-0.000235695
2.75,1.77,0.06,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.06,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.06,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.06,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.06,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.0,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.0,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.0,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.0,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.0,0.992292728,0.744219546,1.29e-05
2.75,0.7,0.19,0.699229602,0.524422201,-0.000154237
2.75,0.7,0.19,0.699229602,0.524422201,2.93e-05
2.75,0.7,0.19,0.699229602,0.524422201,-7.16e-05
2.75,0.7,0.19,0.699229602,0.524422201,-2.22e-05
2.75,0.7,0.19,0.699229602,0.524422201,-8.68e-05
2.75,1.77,-0.12,0.992292728,0.744219546,1.29e-05
2.75,1.77,-0.12,0.992292728,0.744219546,1.27e-05
2.75,1.77,-0.12,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.12,0.992292728,0.744219546,1.29e-05
2.75,1.77,-0.12,0.992292728,0.744219546,1.29e-05
2.75,1.24,0.25,0.699229602,0.524422201,-0.000216939
2.75,1.24,0.25,0.699229602,0.524422201,-0.000196095
2.75,1.24,0.25,0.699229602,0.524422201,-1.15e-05
2.75,1.24,0.25,0.699229602,0.524422201,-8.29e-05
2.75,1.24,0.25,0.699229602,0.524422201,-5.98e-05
2.75,1.24,-0.25,0.699229602,0.524422201,-9.42e-05
2.75,1.24,-0.25,0.699229602,0.524422201,4.71e-05
2.75,1.24,-0.25,0.699229602,0.524422201,-0.000140164
2.75,1.24,-0.25,0.699229602,0.524422201,8.19e-05
2.75,1.24,-0.25,0.699229602,0.524422201,3.58e-05
2.75,1.77,-0.06,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.06,0.992292728,0.744219546,1.27e-05
2.75,1.77,-0.06,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.06,0.992292728,0.744219546,1.29e-05
2.75,1.77,-0.06,0.992292728,0.744219546,1.29e-05
2.75,1.77,-0.19,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.19,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.19,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.19,0.992292728,0.744219546,1.27e-05
2.75,1.77,-0.19,0.992292728,0.744219546,1.29e-05
2.75,1.24,0.19,0.699229602,0.524422201,0.000144182
2.75,1.24,0.19,0.699229602,0.524422201,-0.000216137
2.75,1.24,0.19,0.699229602,0.524422201,-7.72e-05
2.75,1.24,0.19,0.699229602,0.524422201,-9.28e-05
2.75,1.24,0.19,0.699229602,0.524422201,9.64e-05
2.75,1.24,0.12,0.699229602,0.524422201,5.87e-06
2.75,1.24,0.12,0.699229602,0.524422201,3.89e-05
2.75,1.24,0.12,0.699229602,0.524422201,-4.84e-05
2.75,1.24,0.12,0.699229602,0.524422201,2.03e-06
2.75,1.24,0.12,0.699229602,0.524422201,-7.09e-05
2.75,1.24,-0.19,0.699229602,0.524422201,-0.000169943
2.75,1.24,-0.19,0.699229602,0.524422201,9.7e-05
2.75,1.24,-0.19,0.699229602,0.524422201,-3.35e-06
2.75,1.24,-0.19,0.699229602,0.524422201,5.05e-05
2.75,1.24,-0.19,0.699229602,0.524422201,9.01e-05
2.75,0.7,0.06,0.699229602,0.524422201,-8.25e-05
2.75,0.7,0.06,0.699229602,0.524422201,-8.09e-05
2.75,0.7,0.06,0.699229602,0.524422201,-0.000144171
2.75,0.7,0.06,0.699229602,0.524422201,-0.000140679
2.75,0.7,0.06,0.699229602,0.524422201,8.84e-06
2.75,1.77,0.12,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.12,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.12,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.12,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.12,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.19,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.19,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.19,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.19,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.19,0.992292728,0.744219546,1.28e-05
2.75,1.77,0.25,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.25,0.992292728,0.744219546,1.27e-05
2.75,1.77,0.25,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.25,0.992292728,0.744219546,1.29e-05
2.75,1.77,0.25,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.25,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.25,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.25,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.25,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.25,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.25,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.25,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.25,0.992292728,0.744219546,1.28e-05
2.75,1.77,-0.25,0.992292728,0.744219546,1.27e-05
2.75,1.77,-0.25,0.992292728,0.744219546,1.29e-05
2.75,1.24,0.06,0.699229602,0.524422201,-2.32e-05
2.75,1.24,0.06,0.699229602,0.524422201,-1.83e-05
2.75,1.24,0.06,0.699229602,0.524422201,-2.27e-05
2.75,1.24,0.06,0.699229602,0.524422201,0.000129134
2.75,1.24,0.06,0.699229602,0.524422201,-2.25e-05
2.75,1.24,0.0,0.699229602,0.524422201,-1.76e-05
2.75,1.24,0.0,0.699229602,0.524422201,-1.6e-05
2.75,1.24,0.0,0.699229602,0.524422201,-3.46e-05
2.75,1.24,0.0,0.699229602,0.524422201,-0.000116585
2.75,1.24,0.0,0.699229602,0.524422201,1.01e-05
2.75,1.24,-0.06,0.699229602,0.524422201,-1.94e-06
2.75,1.24,-0.06,0.699229602,0.524422201,-6.06e-05
2.75,1.24,-0.06,0.699229602,0.524422201,3.46e-05
2.75,1.24,-0.06,0.699229602,0.524422201,0.000151021
2.75,1.24,-0.06,0.699229602,0.524422201,3.57e-05
2.75,2.31,-0.19,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.19,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.19,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.19,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.19,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.12,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.12,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.12,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.12,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.12,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.06,0.992292728,0.744219546,1.27e-05
2.75,2.31,-0.06,0.992292728,0.744219546,1.29e-05
2.75,2.31,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.31,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.31,0.12,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.12,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.12,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.12,0.992292728,0.744219546,1.27e-05
2.75,2.31,0.12,0.992292728,0.744219546,1.28e-05
2.75,2.31,0.19,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.19,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.19,0.992292728,0.744219546,1.24e-05
2.75,2.31,0.19,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.19,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.06,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.06,0.992292728,0.744219546,1.24e-05
2.75,2.85,-0.12,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.12,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.12,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.12,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.12,0.992292728,0.744219546,1.24e-05
2.75,2.31,0.25,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.25,0.992292728,0.744219546,1.28e-05
2.75,2.31,0.25,0.992292728,0.744219546,1.28e-05
2.75,2.31,0.25,0.992292728,0.744219546,1.29e-05
2.75,2.31,0.25,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.0,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.0,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.0,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.0,0.992292728,0.744219546,1.25e-05
2.75,2.85,0.0,0.992292728,0.744219546,1.24e-05
2.75,2.85,-0.25,0.992292728,0.744219546,1.29e-05
2.75,2.85,-0.25,0.992292728,0.744219546,1.29e-05
2.75,2.85,-0.25,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.25,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.25,0.992292728,0.744219546,1.27e-05
2.75,2.85,-0.19,0.992292728,0.744219546,1.29e-05
2.75,2.85,-0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,-0.19,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.06,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.06,0.992292728,0.744219546,1.29e-05
2.75,2.85,0.06,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.12,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.12,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.12,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.12,0.992292728,0.744219546,1.29e-05
2.75,2.85,0.12,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.25,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.25,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.25,0.992292728,0.744219546,1.29e-05
2.75,3.39,-0.25,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.25,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.12,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.12,0.992292728,0.744219546,1.25e-05
2.75,3.39,-0.12,0.992292728,0.744219546,1.24e-05
2.75,3.39,-0.12,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.12,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.19,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.19,0.992292728,0.744219546,1.29e-05
2.75,2.85,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.19,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.19,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.19,0.992292728,0.744219546,1.29e-05
2.75,3.39,-0.19,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.19,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.25,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.25,0.992292728,0.744219546,1.27e-05
2.75,2.85,0.25,0.992292728,0.744219546,1.29e-05
2.75,2.85,0.25,0.992292728,0.744219546,1.28e-05
2.75,2.85,0.25,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.06,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.06,0.992292728,0.744219546,1.25e-05
2.75,3.39,0.06,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.06,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.06,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.19,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.19,0.992292728,0.744219546,1.24e-05
2.75,3.39,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.19,0.992292728,0.744219546,1.29e-05
2.75,3.39,0.25,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.25,0.992292728,0.744219546,1.24e-05
2.75,3.39,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.0,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.0,0.992292728,0.744219546,1.25e-05
2.75,3.39,0.0,0.992292728,0.744219546,1.24e-05
2.75,3.39,0.0,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.0,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.12,0.992292728,0.744219546,1.25e-05
2.75,3.39,0.12,0.992292728,0.744219546,1.24e-05
2.75,3.39,0.12,0.992292728,0.744219546,1.27e-05
2.75,3.39,0.12,0.992292728,0.744219546,1.28e-05
2.75,3.39,0.12,0.992292728,0.744219546,1.29e-05
2.75,3.39,-0.06,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.06,0.992292728,0.744219546,1.25e-05
2.75,3.39,-0.06,0.992292728,0.744219546,1.28e-05
2.75,3.39,-0.06,0.992292728,0.744219546,1.27e-05
2.75,3.39,-0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.25,0.992292728,0.744219546,1.25e-05
2.75,3.92,-0.25,0.992292728,0.744219546,1.24e-05
2.75,3.92,-0.25,0.992292728,0.744219546,1.27e-05
2.75,3.92,-0.25,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.25,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.0,0.992292728,0.744219546,1.25e-05
2.75,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.0,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.0,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.0,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.19,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.19,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.19,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.25,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.25,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.25,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.12,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.12,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.12,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.12,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.12,0.992292728,0.744219546,1.29e-05
2.75,3.92,0.06,0.992292728,0.744219546,1.25e-05
2.75,3.92,0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,0.06,0.992292728,0.744219546,1.27e-05
2.75,3.92,0.06,0.992292728,0.744219546,1.29e-05
2.75,3.92,-0.12,0.992292728,0.744219546,1.25e-05
2.75,3.92,-0.12,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.12,0.992292728,0.744219546,1.27e-05
2.75,3.92,-0.12,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.12,0.992292728,0.744219546,1.29e-05
2.75,3.92,-0.19,0.992292728,0.744219546,1.25e-05
2.75,3.92,-0.19,0.992292728,0.744219546,1.24e-05
2.75,3.92,-0.19,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.19,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.19,0.992292728,0.744219546,1.29e-05
2.75,3.92,-0.06,0.992292728,0.744219546,1.25e-05
2.75,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.06,0.992292728,0.744219546,1.28e-05
2.75,3.92,-0.06,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.19,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.19,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.19,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.19,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.19,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.12,0.992292728,0.744219546,1.24e-05
2.75,4.46,-0.12,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.12,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.12,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.12,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.0,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.0,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.0,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.0,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.0,0.992292728,0.744219546,1.27e-05
2.75,4.46,-0.06,0.992292728,0.744219546,1.24e-05
2.75,4.46,-0.06,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.06,0.992292728,0.744219546,1.27e-05
2.75,4.46,-0.06,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.06,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.06,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.06,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.06,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.06,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.06,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.25,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.25,0.992292728,0.744219546,1.27e-05
2.75,4.46,-0.25,0.992292728,0.744219546,1.28e-05
2.75,4.46,-0.25,0.992292728,0.744219546,1.29e-05
2.75,4.46,-0.25,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.12,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.12,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.12,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.12,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.12,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.19,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.19,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.19,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.19,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.19,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.25,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.25,0.992292728,0.744219546,1.27e-05
2.75,4.46,0.25,0.992292728,0.744219546,1.29e-05
2.75,4.46,0.25,0.992292728,0.744219546,1.28e-05
2.75,4.46,0.25,0.992292728,0.744219546,1.27e-05
0.5,0.7,-0.19,0.807092845,0.605319634,-1.8e-05
0.5,0.7,-0.19,0.807092845,0.605319634,-6.23e-05
0.5,0.7,-0.19,0.807092845,0.605319634,9.55e-05
0.5,0.7,-0.19,0.807092845,0.605319634,0.000251512
0.5,0.7,-0.19,0.807092845,0.605319634,0.000190692
0.5,3.39,0.25,0.979064165,0.734298124,8.63e-05
0.5,3.39,0.25,0.979064165,0.734298124,5.17e-05
0.5,3.39,0.25,0.979064165,0.734298124,7e-05
0.5,3.39,0.25,0.979064165,0.734298124,-9.88e-05
0.5,3.39,0.25,0.979064165,0.734298124,-0.000148888
0.5,3.92,-0.25,0.982843754,0.737132816,3.58e-06
0.5,3.92,-0.25,0.982843754,0.737132816,-0.000231225
0.5,3.92,-0.25,0.982843754,0.737132816,2.19e-05
0.5,3.92,-0.25,0.982843754,0.737132816,-0.00011654
0.5,3.92,-0.25,0.982843754,0.737132816,-0.000181062
0.5,3.92,-0.19,0.982843754,0.737132816,8.05e-06
0.5,3.92,-0.19,0.982843754,0.737132816,1.95e-05
0.5,3.92,-0.19,0.982843754,0.737132816,-8.53e-05
0.5,3.92,-0.19,0.982843754,0.737132816,-0.000172482
0.5,3.92,-0.19,0.982843754,0.737132816,-2.41e-05
0.5,3.92,-0.12,0.982843754,0.737132816,2.62e-05
0.5,3.92,-0.12,0.982843754,0.737132816,-0.00019893
0.5,3.92,-0.12,0.982843754,0.737132816,-0.00010895
0.5,3.92,-0.12,0.982843754,0.737132816,3.07e-05
0.5,3.92,-0.12,0.982843754,0.737132816,4.61e-05
0.5,3.92,-0.06,0.982843754,0.737132816,-8.65e-05
0.5,3.92,-0.06,0.982843754,0.737132816,-2.99e-05
0.5,3.92,-0.06,0.982843754,0.737132816,-5e-05
0.5,3.92,-0.06,0.982843754,0.737132816,-1.21e-05
0.5,3.92,-0.06,0.982843754,0.737132816,-8.19e-05
0.5,3.92,0.0,0.982843754,0.737132816,-0.000164941
0.5,3.92,0.0,0.982843754,0.737132816,-1.07e-05
0.5,3.92,0.0,0.982843754,0.737132816,5.42e-05
0.5,3.92,0.0,0.982843754,0.737132816,-8.49e-05
0.5,3.92,0.0,0.982843754,0.737132816,-3.38e-05
0.5,3.92,0.06,0.982843754,0.737132816,-0.000192892
0.5,3.92,0.06,0.982843754,0.737132816,5.47e-06
0.5,3.92,0.06,0.982843754,0.737132816,-9.85e-05
0.5,3.92,0.06,0.982843754,0.737132816,-5.11e-05
0.5,3.92,0.06,0.982843754,0.737132816,-4.72e-05
0.5,3.92,0.12,0.982843754,0.737132816,5.11e-05
0.5,3.92,0.12,0.982843754,0.737132816,2.33e-05
0.5,3.92,0.12,0.982843754,0.737132816,-4.95e-06
0.5,3.92,0.12,0.982843754,0.737132816,6.18e-06
0.5,3.92,0.12,0.982843754,0.737132816,1.14e-06
0.5,3.92,0.19,0.982843754,0.737132816,-0.000114562
0.5,3.92,0.19,0.982843754,0.737132816,6.7e-07
0.5,3.92,0.19,0.982843754,0.737132816,-7.39e-05
0.5,3.92,0.19,0.982843754,0.737132816,-7.05e-05
0.5,3.92,0.19,0.982843754,0.737132816,-8.41e-05
0.5,3.92,0.25,0.982843754,0.737132816,-0.00019001
0.5,3.92,0.25,0.982843754,0.737132816,-4.57e-05
0.5,3.92,0.25,0.982843754,0.737132816,-0.000145035
0.5,3.92,0.25,0.982843754,0.737132816,-1.53e-05
0.5,3.92,0.25,0.982843754,0.737132816,0.000100637
0.5,4.46,-0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,-0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,-0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,-0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,-0.12,0.992292728,0.744219546,1.24e-05
0.5,4.46,0.06,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.06,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.06,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.06,0.992292728,0.744219546,1.29e-05
0.5,4.46,0.06,0.992292728,0.744219546,1.27e-05
0.5,4.46,0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.12,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.12,0.992292728,0.744219546,1.29e-05
0.5,4.46,0.12,0.992292728,0.744219546,1.29e-05
0.5,4.46,0.12,0.992292728,0.744219546,1.27e-05
0.5,4.46,0.25,0.992292728,0.744219546,1.25e-05
0.5,4.46,0.25,0.992292728,0.744219546,1.27e-05
0.5,4.46,0.25,0.992292728,0.744219546,1.29e-05
0.5,4.46,0.25,0.992292728,0.744219546,1.28e-05
0.5,4.46,0.25,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.25,0.992292728,0.744219546,1.27e-05
0.5,5.0,-0.25,0.992292728,0.744219546,1.24e-05
0.5,5.0,-0.25,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.25,0.992292728,0.744219546,1.29e-05
0.5,5.0,-0.25,0.992292728,0.744219546,1.25e-05
0.5,5.0,-0.12,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.12,0.992292728,0.744219546,1.29e-05
0.5,5.0,-0.12,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.12,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.12,0.992292728,0.744219546,1.29e-05
0.5,5.0,-0.19,0.992292728,0.744219546,1.27e-05
0.5,5.0,-0.19,0.992292728,0.744219546,1.24e-05
0.5,5.0,-0.19,0.992292728,0.744219546,1.27e-05
0.5,5.0,-0.19,0.992292728,0.744219546,1.29e-05
0.5,5.0,-0.19,0.992292728,0.744219546,1.25e-05
0.5,5.0,-0.06,0.992292728,0.744219546,1.28e-05
0.5,5.0,-0.06,0.992292728,0.744219546,1.29e-05
